4946,"Turk Hava Kurumu Hava Taksi Isletmesi","","","THK","HUR KUS","Turkey","Y"
4947,"Thai AirAsia","Thai Air Asia","FD","AIQ","THAI ASIA","Thailand","Y"
4948,"TACA De Honduras","","","THO","LEMPIRA","Honduras","N"
4949,"Tehran Airline","","","THR","TEHRAN AIR","Iran","N"
4950,"Thunder Airlines","","","THU","AIR THUNDER","Canada","N"
4951,"Turkish Airlines","","TK","THY","TURKAIR","Turkey","Y"
4952,"Trans Helicoptere Service","","","THZ","LYON HELIJET","France","N"
4953,"Trans International Airlines","","","TIA","TRANS INTERNATIONAL","United States","N"
4954,"Travel International Air Charters","","","TIC","TRAVEL INTERNATIONAL","Zambia","N"
4955,"Time Air","","","TIE","TIME AIR","Czech Republic","N"
4956,"Tic Air","","","TIK","TICAIR","Australia","N"
4957,"Tajikistan International Airlines","","","TIL","TIL","Tajikistan","Y"
4958,"TEAM Transportes Aereos","","","TIM","TEAM BRASIL","Brazil","N"
4959,"Taino Tours","","","TIN","TAINO","Dominican Republic","N"
4960,"Tesis","","","TIS","TESIS","Russia","N"
4961,"Transcarga Intl Airways","","","TIW","TIACA","Venezuela","N"
4962,"Tajikair","","","TJK","TAJIKAIR","Tajikistan","N"
4963,"Tien-Shan","","","TJN","NERON","Kazakhstan","N"
4964,"Tyrolean Jet Service","","","TJS","TYROLJET","Austria","N"
4965,"Twin Jet","","T7","TJT","TWINJET","France","Y"
4966,"Tikal Jets Airlines","","","TKC","TIKAL","Guatemala","N"
4967,"Take Air Line","","","TKE","ISLAND BIRD","France","N"
4968,"Tropical International Airways","","","TKX","TROPEXPRESS","Saint Kitts and Nevis","N"
4969,"Thai Sky Airlines","","9I","TKY","THAI SKY","Thailand","N"
4970,"Translift Airways","","","TLA","TRANSLIFT","Ireland","Y"
4971,"Transport Africa","","","TLF","TRANS-LEONE","Sierra Leone","N"
4972,"Trans Atlantic Airlines","","","TLL","ATLANTIC LEONE","Sierra Leone","N"
4973,"Eagle Canyon Airlines","","","TLO","TALON AIR","United States","N"
4974,"Tulip Air","","TD","TLP","TULIPAIR","Netherland","N"
4975,"Tunisavia","","","TAJ","TUNISAVIA","Tunisia","N"
4976,"TLC Air","","","TLS","TEALSY","United States","N"
4977,"Turtle Airways","","","TLT","TURTLE","Fiji","N"
4978,"Travelair","","","TLV","PAJAROS","Uruguay","N"
4979,"Telesis Transair","","","TLX","TELESIS","United States","N"
4980,"Top-Fly","","","TLY","TOPFLY","Spain","N"
4981,"Trans Mediterranean Airlines","","TL","TMA","TANGO LIMA","Lebanon","Y"
4982,"Transmed Airlines","","","TMD","","Egypt","N"
4983,"Tri-MG Intra Asia Airlines","","GY","TMG","TRILINES","Indonesia","N"
4984,"Taxis Turisticos Marakame","","","TMH","TAXIMARAKAME","Mexico","N"
4985,"Tamir Airways","","","TMI","TAMIRWAYS","Israel","N"
4986,"Tomahawk Airways","","","TMK","TOMAHAWK","United States","N"
4987,"TAM","","","TML","TAM AIRLINE","Madagascar","N"
4988,"TMC Airlines","","","TMM","WILLOW RUN","United States","N"
4989,"TRAM","","","TMQ","TRAM AIR","Mauritania","N"
4990,"Timberline Air","","","TMR","TIMBER","Canada","N"
4991,"Temsco Helicopters","","","TMS","TEMSCO","United States","N"
4992,"Trans Midwest Airlines","","","TMT","TRANS MIDWEST","United States","N"
4993,"Tramon Air","","","TMX","TRAMON","South Africa","N"
4994,"Transportes Aereos del Mundo Maya","","","TMY","MUNDO MAYA","Mexico","N"
4995,"Tranporte Amazonair","","","TMZ","TRANS AMAZON","Venezuela","N"
4996,"Trans Air-Benin","","","TNB","TRANS-BENIN","Benin","N"
4997,"Taxis Aereos del Noroeste","","","TNE","TAXINOROESTE","Mexico","N"
4998,"Transafricaine","","","TNF","TRANSFAS","Burkina Faso","N"
4999,"Tennessee Air National Guard 164th Airlift Group","","","TNG","","United States","N"
5000,"Transair International Linhas Aereas","","","TNI","TRANSINTER","United States","N"
5001,"Tengeriyn Ulaach Shine","","","TNL","SKY HORSE","Mongolia","N"
5002,"Tiara Air","","3P","TNM","TIARA","Aruba","Y"
5003,"Transped Aviation","","","TNP","TRANSPED","Austria","N"
5004,"Tanana Air Services","","","TNR","TAN AIR","United States","N"
5005,"Trans North Turbo Air","","","TNT","TRANS NORTH","Canada","N"
5006,"Transnorthern","","","TNV","TRANSNORTHERN","United States","N"
5007,"Trans Nation Airways","","","TNW","TRANS-NATION","Ethiopia","N"
5008,"Trener Ltd","","","TNX","TRAINER","Hungary","N"
5009,"Twin Town Leasing Company","","","TNY","TWINCAL","United States","N"
5010,"Tobruk Air","","7T","TOB","TOBRUK AIR","Libya","N"
5011,"TOJ Airlines","","","TOJ","TOJ AIRLINE","Tajikistan","N"
5012,"Tol-Air Services","","TI","TOL","TOL AIR","United States","N"
5013,"Thomsonfly","","BY","TOM","TOMSON","United Kingdom","Y"
5014,"Top Air","","","TOP","AIR TOP","Turkey","N"
5015,"Toronto Airways","","","TOR","TORONTAIR","Canada","N"
5016,"Tropic Air","","PM","TOS","TROPISER","Belize","Y"
5017,"Totavia","","","TOT","","Canada","N"
5018,"Tower Air","","FF","TOW","TEE AIR","United States","N"
5019,"Toyota Canada","","","TOY","TOYOTA","Canada","N"
5020,"TAMPA","","QT","TPA","TAMPA","Colombia","Y"
5021,"Top Speed","","","TPD","TOP SPEED","Austria","N"
5022,"Taxis Aereos del Pacifico","","","TPF","TAXIPACIFICO","Mexico","N"
5023,"Transportes Aereos Pegaso","","","TPG","TRANSPEGASO","Mexico","N"
5024,"TAR Interpilot","","","TPL","INTERPILOT","Mauritania","N"
5025,"Transpais Aereo","","","TPM","TRANSPAIS","Mexico","N"
5026,"Transportacion Aerea del Norte","","","TPN","AEREA DELNORTE","Mexico","N"
5027,"Transpac Express","","","TPP","TRANS EXPRESS","Australia","N"
5028,"Taxis Aereos De Parral","","","TPR","TAXIS PARRAL","Mexico","N"
5029,"TAPSA Transportes Aereos Petroleros","","","TPS","TAPSA","Argentina","N"
5030,"Transportes Aereo del Sureste","","","TPT","TASSA","Mexico","N"
5031,"Trans American Airlines (Trans Am)","","","TPU","TRANS PERU","Peru","N"
5032,"Thai Pacific Airlines Business","","","TPV","THAI PACIFIC","Thailand","N"
5033,"Transportes Aereos De Xalapa","","","TPX","TRANSXALAPA","Mexico","N"
5034,"Trans-Provincial Airlines","","","TPY","TRANS PROVINCIAL","Canada","N"
5035,"Transportes La Paz","","","TPZ","TRANSPAZ","Mexico","N"
5036,"Taquan Air Services","","","TQN","TAQUAN","United States","N"
5037,"Transportacion Aerea De Queretaro","","","TQR","TRANSQUERETARO","Mexico","N"
5038,"TransAsia Airways","","GE","TNA","TransAsia","Taiwan","Y"
5039,"Transavia Holland","","HV","TRA","TRANSAVIA","Netherlands","Y"
5040,"Trans Air Charter","","","TRC","TRACKER","United States","N"
5041,"TACV","","VR","TCV","CABOVERDE","Portugal","Y"
5042,"Trans Island Air","","","TRD","TRANS ISLAND","Barbados","N"
5043,"Taxi Air Fret","","","TRF","TAXI JET","France","N"
5044,"TRAGSA (Medios Aereos)","","","TRG","","Spain","N"
5045,"Trans Euro Air","","","TRJ","HIGH TIDE","United Kingdom","N"
5046,"Transport Aerien de Mauritanie","","","TRM","SOTRANS","Mauritania","N"
5047,"Tropic Airlines-Air Molokai","","","TRO","MOLOKAI","United States","N"
5048,"Turdus Airways","","","TRQ","HUNTER","Netherland","N"
5049,"Tramson Limited","","","TRR","TRAMSON","Sudan","N"
5050,"Trans Arabian Air Transport","","","TRT","TRANS ARABIAN","Sudan","N"
5051,"Triangle Airline (Uganda)","","","TRU","TRI AIR","Uganda","N"
5052,"Transwestern Airlines of Utah","","","TRW","TRANS-WEST","United States","N"
5053,"Tristar Airlines","","","TRY","TRISTAR AIR","United States","N"
5054,"TransMeridian Airlines","","T9","TRZ","TRANS-MERIDIAN","United States","N"
5055,"Transair France","","","TSA","AIRTRAF","France","N"
5056,"TAF-Linhas Aereas","","","TSD","TAFI","Brazil","N"
5057,"Transmile Air Services","","TH","TSE","TRANSMILE","Malaysia","N"
5058,"Trans-Air-Congo","","","TSG","TRANS-CONGO","Republic of the Congo","N"
5059,"Transport'air","","","TSI","TRANSPORTAIR","France","N"
5060,"Trast Aero","","S5","TSJ","TRAST AERO","Kyrgyzstan","N"
5061,"Trast Aero","","","TSK","TOMSK-AVIA","Kyrgyzstan","N"
5062,"Thai Aviation Services","","","TSL","THAI AVIATION","Thailand","N"
5063,"Taftan Airlines","","","SBT","TAFTAN","Iran","N"
5064,"Transwest Air","","9T","ABS","ATHABASKA","Canada","Y"
5065,"Trans Sayegh Airport Services","","","TSM","","Lebanon","N"
5066,"Trans-Air Services","","","TSN","AIR TRANS","Nigeria","N"
5067,"Transaero Airlines","","UN","TSO","TRANSOVIET","Russia","Y"
5068,"Transportes Aereos Inter","","","TSP","TRANSPO-INTER","Guatemala","N"
5069,"Trans Service Airlift","","","TSR","TRANS SERVICE","Democratic Republic of Congo","N"
5070,"Tri-State Aero","","","TSS","TRI-STATE","United States","N"
5071,"TRAST","","","TST","TRAST","Kazakhstan","N"
5072,"Tropair Airservices","","","TSV","TROPIC","United Kingdom","N"
5073,"Transwings","","","TSW","SWISSTRANS","Switzerland","N"
5074,"Thai Star Airlines","","T9","TSX","THAI STAR","Thailand","N"
5075,"Tristar Air","","","TSY","TRIPLE STAR","Egypt","N"
5076,"TTA - Sociedade de Transporte e Trabalho Aereo","","","TTA","KANIMANBO","Mozambique","N"
5077,"Transteco","","","TTC","TRANSTECO","Angola","N"
5078,"Tarhan Tower Airlines","","","TTH","","Turkey","N"
5079,"Total Linhas Aereas","","","TTL","TOTAL","Brazil","N"
5080,"Triple O Aviation","","","TTP","MIGHTY WING","Nigeria","N"
5081,"Transportaciones Y Servicios Aereos","","","TTR","TRANSPORTACIONES","Mexico","N"
5082,"Transporte Aereo Tecnico Ejecutivo","","","TTS","TECNICO","Mexico","N"
5083,"Turkmenistan Airlines","Turkmenhovayollary","T5","TUA","TURKMENISTAN","Turkmenistan","Y"
5084,"Turismo Aereo de Chile","","","TUC","TURICHILE","Chile","N"
5085,"Tuninter","","UG","TUI","","Tunisia","Y"
5086,"Tulpar Air","","","TUL","URSAL","Russia","N"
5087,"Tyumenspecavia","","","TUM","TUMTEL","Russia","N"
5088,"Taxi Aereo Turistico","","","TUO","TURISTICO","Mexico","N"
5089,"Tulpar Air Service","","","TUX","TULPA","Kazakhstan","N"
5090,"Tuna Aero","","","TUZ","TUNA","Sweden","N"
5091,"Trans America Airlines","","","TVA","TRANS-AMERICA","United States","N"
5092,"Trabajos Aereos Vascongados","","","TVH","TRAVASA","Spain","N"
5093,"Tiramavia","","","TVI","TIRAMAVIA","Moldova","N"
5094,"Travel Service","","","TVL","TRAVEL SERVICE","Hungary","N"
5095,"Transavio","","","TVO","TRANS-BALLERIO","Italy","N"
5096,"Tavrey Airlines","","T6","TVR","TAVREY","Ukraine","N"
5097,"Travel Service","","QS","TVS","SKYTRAVEL","Czech Republic","Y"
5098,"Trans World Airlines","TWA","TW","TWA","TWA","United States","N"
5099,"Transwede Airways","","","TWE","TRANSWEDE","Sweden","N"
5100,"Twinjet Aircraft Sales","","","TWJ","","United Kingdom","N"
5101,"Tradewinds Aviation","","","TWL","TRADEWINDS CANADA","Canada","N"
5102,"Transairways","","","TWM","","Mozambique","N"
5103,"Twente Airlines","","","TWO","COLIBRI","Netherlands","N"
5104,"Trans Air Welwitchia","","","TWW","WELWITCHIA","Angola","N"
5105,"Texair Charter","","","TXA","OKAY AIR","United States","N"
5106,"Transaviaexport","","AL","TXC","TRANSEXPORT","Belarus","N"
5107,"Transilvania Express","","","TXE","TRANSAIR EXPRESS","Romania","N"
5108,"Taxi Aereo Cozatl","","","TXL","TAXI COZATL","Mexico","N"
5109,"Taxi Aereo de Mexico","","","TXM","TAXIMEX","Mexico","N"
5110,"Texas National Airlines","","","TXN","TEXAS NATIONAL","United States","N"
5111,"Taxis Aereos de Sinaloa","","","TXO","TAXIS SINALOA","Mexico","N"
5112,"Taxirey","","","TXR","TAXIREY","Mexico","N"
5113,"Texas Airlines","","","TXS","TEXAIR","United States","N"
5114,"Texas Air Charters","","","TXT","TEXAS CHARTER","United States","N"
5115,"Tex Star Air Freight","","","TXZ","TEX STAR","United States","N"
5116,"Tayflite","","","TYF","TAYFLITE","United Kingdom","N"
5117,"Trygg-Flyg","","","TYG","TRYGG","Sweden","N"
5118,"Tyrol Air Ambulance","","","TYW","TYROL AMBULANCE","Austria","N"
5119,"Transporte Aereo Ernesto Saenz","","","TZE","TRANSPORTE SAENZ","Mexico","N"
5120,"Tajikstan","","","TZK","TAJIKSTAN","Tajikistan","N"
5121,"Thyssen Krupp AG","","","BLI","BLUELINE","Germany","N"
5122,"TUIfly Nordic","","6B","BLX","BLUESCAN","Sweden","Y"
5123,"Transportes Aereos Bolivianos","","","BOL","BOL","Bolivia","N"
5124,"Tiphook PLC","","","BOX","BOX","United Kingdom","N"
5125,"Top Flight Air Service","","","CHE","CHECK AIR","United States","N"
5126,"Trans America","","","CLR","CLINTON AIRWAYS","United States","N"
5127,"Triple Alpha","","","CLU","CAROLUS","Germany","N"
5128,"Tashkent Aircraft Production Corporation","","","CTP","CORTAS","Uzbekistan","N"
5129,"Texas Airways","","","CWT","TEXAS AIRWAYS","United States","N"
5130,"Transportes Aereos Don Carlos","","","DCL","DON CARLOS","Chile","N"
5131,"Telnic Limited","","","DOT","DOT TEL","United Kingdom","N"
5132,"Triton Airlines","","","DRC","TRITON AIR","Canada","N"
5133,"TAAG Angola Airlines","","DT","DTA","DTA","Angola","Y"
5134,"Tassili Airlines","","SF","DTH","TASSILI AIR","Algeria","N"
5135,"Transporte Ejecutivo Aereo","","","EAR","EJECUTIVO-AEREO","Mexico","N"
5136,"Transportes Aereos Nacionales De Selva Tans","","","ELV","AEREOS SELVA","Peru","N"
5137,"TAG Farnborough Airport","","","FBO","","United Kingdom","N"
5138,"Transaviaservice","","","FNV","TRANSAVIASERVICE","Georgia","N"
5139,"TAG Aviation","","","FPG","TAG AVIATION","Switzerland","N"
5140,"The 955 Preservation Group","","","GFN","GRIFFON","United Kingdom","N"
5141,"Trans-Air-Link","","","GJB","SKY TRUCK","United States","N"
5142,"Tradewind Aviation","","","GPD","GOODSPEED","United States","N"
5143,"Trail Lake Flying Service","","","HBA","HARBOR AIR","United States","N"
5144,"TAF Helicopters","","","HET","HELITAF","Spain","N"
5145,"Tango Bravo","","","HTO","HELI TANGO","France","N"
5146,"Turkish Air Force","","","HVK","TURKISH AIRFORCE","Turkey","Y"
5147,"Thryluthjonustan","","","IHS","","Iceland","N"
5148,"TA-Air Airline","","","IRF","TA-AIR","Iran","N"
5149,"Tara Air Line","","","IRR","TARAIR","Iran","N"
5150,"Trading Air Cargo","","","JCH","TRADING CARGO","Mauritania","N"
5151,"Trans-Kiev","","","KCA","TRANS-KIEV","Ukraine","N"
5152,"Tal Air Charters","","","JEL","JETEL","Canada","N"
5153,"Transcontinental Airlines","","","KRA","REGATA","Kazakhstan","N"
5154,"Transaviabaltika","","","KTB","TRANSBALTIKA","Lithuania","N"
5155,"Transair-Gyraintiee","","","KTS","KOTAIR","Russia","N"
5156,"TAM Mercosur","","PZ","LAP","PARAGUAYA","Paraguay","Y"
5157,"The Lancair Company","","","LCC","LANCAIR","United States","N"
5158,"The Army Aviation Heritage Foundation","","","LEG","LEGACY","United States","N"
5159,"Top Sky International","","","LKW","TOPINTER","Indonesia","N"
5160,"Trans States Airlines","","AX","LOF","WATERSKI","United States","Y"
5161,"Trans Atlantis","","","LTA","LANTRA","Canada","N"
5162,"Transportacion Aerea Del Mar De Cortes","","","MCT","TRANS CORTES","Mexico","N"
5163,"Transporte Aero MGM","","","MGM","AERO EMM-GEE-EMM","Mexico","N"
5164,"Tigerfly","","","MOH","MOTH","United Kingdom","N"
5165,"Transportes Aereos Amparo","","","MPO","AMPARO","Mexico","N"
5166,"Trans Air","","","MUI","MAUI","United States","N"
5167,"Transportes Aereos Mexiquenses","","","MXQ","MEXIQUENSES","Mexico","N"
5168,"Travelsky Technology","","1E","","","China","N"
5169,"Thalys","","2H","","","Belgium","N"
5171,"TNT International Aviation","","","NTR","NITRO","United Kingdom","N"
5172,"Open Skies Consultative Commission","","1L","OSY","OPEN SKIES","United States","N"
5173,"Trans-Pacific Orient Airways","","","PCW","PACIFIC ORIENT","Philippines","N"
5174,"Tauranga Aer Club","","","PGS","","New Zealand","N"
5175,"TSSKB-Progress","","","PSS","PROGRESS","Russia","N"
5176,"Trans World Express","","","RBD","RED BIRD","United States","N"
5177,"Trans Reco","","","REC","TRANS-RECO","Mauritania","N"
5178,"Tas Aviation","","","RMS","TASS AIR","United States","N"
5179,"Tarom","","RO","ROT","TAROM","Romania","Y"
5180,"Transportes Aereos I.R. Crusoe","","","ROU","ROBINSON CRUSOE","Chile","N"
5181,"Transportes Aereos Sierra","","","RRT","SIERRA ALTA","Mexico","N"
5182,"Tbilisi Aviation University","","","RRY","AIRFERRY","Georgia","N"
5183,"Trans Am Compania","","","RTM","AERO TRANSAM","Ecuador","N"
5184,"Trans Sahara Air","","","SBJ","TRANS SAHARA","Nigeria","N"
5185,"Transportes Aereos Sierra Madre","","","SEI","TRANSPORTE SIERRA","Mexico","N"
5186,"Trans Asian Airlines","","","SRT","TRASER","Kazakhstan","N"
5187,"Turan Air","","3T","URN","TURAN","Azerbaijan","Y"
5188,"TRIP Linhas A","","8R","TIB","TRIP","Brazil","Y"
5189,"Tusheti","","","USB","TUSHETI","Georgia","N"
5190,"TAPC Aviatrans Aircompany","","","UTM","AVIATAPS","Uzbekistan","N"
5191,"Trans-Ulgii","","","UTN","TRANS-ULGII","Mongolia","N"
5192,"Transarabian Transportation Services","","","UTT","ARABIAN TRANSPORT","Uganda","N"
5193,"Transaven","","","VEN","TRANSAVEN AIRLINE","Venezuela","N"
5194,"Tag Aviation UK","","","VIP","SOVEREIGN","United Kingdom","N"
5195,"Tbilaviamsheni","","","VNZ","TBILAVIA","Georgia","N"
5196,"Taxi de Veracruz","","","VRC","VERACRUZ","Mexico","N"
5197,"Travel Express Aviation Services","","","XAR","TRAVEL EXPRESS","Indonesia","N"
5198,"Taxi Aero Del Norte","","","XNR","TAXI NORTE","Mexico","N"
5199,"Transports et Travaux A","","OF","","","","N"
5202,"USAF Air Mobility Operations Control Center","","","DOD","","United States","N"
5203,"U.S. Department of the Interior","","","DOI","INTERIOR","United States","N"
5204,"United Kingdom Civil Aviation Authority","","","EXM","EXAM","United Kingdom","N"
5205,"Union des Transports Africains de Guinee","","","GIH","TRANSPORT AFRICAIN","Guinea","N"
5206,"US Army Parachute Team","","","GKA","GOLDEN KNIGHTS","United States","N"
5207,"USA3000 Airlines","","U5","GWY","GETAWAY","United States","Y"
5208,"United Arabian Airlines","","","UAB","UNITED ARABIAN","Sudan","N"
5209,"United Airlines","","UA","UAL","UNITED","United States","Y"
5210,"United Air Charters","","","UAC","UNITAIR","Zimbabwe","Y"
5211,"United Carriers Systems","","","UCS","UNITED CARRIERS","United States","N"
5212,"United Eagle Airlines","","","UEA","UNITED EAGLE","China","N"
5213,"United Feeder Service","","U2","","","United States","N"
5214,"United Kingdom Civil Aviation Authority","","","CFU","MINAIR","United Kingdom","N"
5215,"United Kingdom Royal VIP Flights","","","KRF","KITTYHAWK","United Kingdom","N"
5216,"United Kingdom Royal VIP Flight","","","KRH","SPARROWHAWK","United Kingdom","N"
5217,"United Kingdom Civil Aviation Authority","","","SDS","STANDARDS","United Kingdom","N"
5218,"United Kingdom Royal VIP Flights","","","TQF","RAINBOW","United Kingdom","N"
5219,"United States Coast Guard Auxiliary","","","CGX","COASTGUARD AUXAIR","United States","N"
5220,"United States Department Of Agriculture","","","AGR","AGRICULTURE","United States","N"
5221,"University Air Squadron","","","UAD","","United Kingdom","N"
5222,"University Air Squadron","","","UAJ","","United Kingdom","N"
5223,"University Air Squadron","","","UAA","","United Kingdom","N"
5224,"University Air Squadron","","","UAH","","United Kingdom","N"
5225,"Universal Avia","","","HBU","KHARKIV UNIVERSAL","Ukraine","N"
5226,"UK HEMS","","","HLE","HELIMED","United Kingdom","N"
5227,"USA Jet Airlines","","U7","JUS","JET USA","United States","N"
5228,"Unijet","","","LEA","LEADAIR","France","N"
5229,"US Marshals Service","","","MSH","MARSHALAIR","United States","N"
5230,"University of North Dakota","","","NDU","SIOUX","United States","N"
5231,"Universal Airlines","","","PNA","PACIFIC NORTHERN","United States","N"
5232,"Uganda Royal Airways","","","RAU","UGANDA ROYAL","Uganda","N"
5233,"United Aviation Services","","","SAU","UNISERVE","Spain","N"
5234,"Ural Airlines","","U6","SVR","SVERDLOVSK AIR","Russia","Y"
5235,"Ukraine Transavia","","","TRB","KIROVTRANS","Ukraine","N"
5236,"United Arab Emirates Air Force","","","UAF","UNIFORCE","United Arab Emirates","N"
5237,"Union Africaine des Transports","","","UAI","UNAIR","Ivory Coast","N"
5238,"Uganda Air Cargo","","","UCC","UGANDA CARGO","Uganda","N"
5239,"US Airports Air Charter","","","UCH","US CHARTER","United States","N"
5240,"Ucoaviacion","","","UCO","UCOAVIACION","Spain","N"
5241,"Ues-Avia Aircompany","","","UES","AVIASYSTEM","Ukraine","N"
5242,"UFS","","","UFS","FEEDER EXPRESS","United States","N"
5243,"Uganda Airlines","","","UGA","UGANDA","Uganda","N"
5244,"Urgemer Canarias","","","UGC","URGEMER","Spain","N"
5245,"Ukrainian Helicopters","","","UHL","UKRAINE COPTERS","Ukraine","N"
5246,"Ulyanovsk Higher Civil Aviation School","","","UHS","PILOT AIR","Russia","N"
5247,"Universal Jet Rental de Mexico","","","UJR","UNIVERSAL JET","Mexico","N"
5248,"Universal Jet Aviation","","","UJT","UNI-JET","United States","N"
5249,"UK International Airlines","","","UKI","KHALIQ","United Kingdom","N"
5250,"Ukraine Air Alliance","","","UKL","UKRAINE ALLIANCE","Ukraine","N"
5251,"UM Airlines","","UF","UKM","UKRAINE MEDITERRANEE","Ukraine","Y"
5252,"Ukraine Air Enterprise","","","UKN","ENTERPRISE UKRAINE","Ukraine","N"
5253,"United Kingdom Home Office","","","UKP","POLICE","United Kingdom","N"
5254,"Ukrainian Cargo Airways","","6Z","UKS","CARGOTRANS","Ukraine","N"
5255,"Ultrair","","","ULT","ULTRAIR","United States","N"
5256,"Unitemp-M","","","UMS","TOPAZ","Russia","N"
5257,"Uni-Fly","","","UNC","UNICOPTER","Denmark","N"
5258,"Union Flights","","","UNF","UNION FLIGHTS","United States","N"
5259,"Universal Jet","","","UNJ","PROJET","Spain","N"
5260,"Unsped Paket Servisi","","","UNS","UNSPED","Turkey","N"
5261,"Unifly Servizi Aerei","","","UNU","UNIEURO","Italy","N"
5262,"Ukrainian Pilot School","","","UPL","PILOT SCHOOL","Ukraine","N"
5263,"United Parcel Service","","5X","UPS","UPS","United States","N"
5264,"Uraiavia","","","URV","URAI","Russia","N"
5265,"US Airways","","US","USA","U S AIR","United States","Y"
5266,"US Check Airlines","","","USC","STAR CHECK","United States","N"
5267,"USAfrica Airways","","","USF","AFRICA EXPRESS","United States","N"
5268,"US Helicopter","","","USH","US-HELI","United States","Y"
5269,"US Jet","","","USJ","USJET","United States","N"
5270,"US Express","","","USX","AIR EXPRESS","United States","N"
5271,"UTair Aviation","","UT","UTA","UTAIR","Russia","Y"
5272,"UTAGE","","","UTG","UTAGE","Equatorial Guinea","N"
5273,"Utair South Africa","","","UTR","AIRUT","South Africa","N"
5274,"Ukrainian State Air Traffic Service Enterprise","","","UTS","AIRRUH","Ukraine","N"
5275,"Urartu-Air","","","UTU","","Armenia","N"
5276,"Universal Airways","","","UVA","UNIVERSAL","United States","N"
5277,"Universal Airlines","","","UVG","GUYANA JET","Guyana","N"
5278,"Uvavemex","","","UVM","UVAVEMEX","Mexico","N"
5279,"United States Air Force","","","AIO","AIR CHIEF","United States","Y"
5280,"United Aviation","","","UVN","UNITED AVIATION","Kuwait","N"
5281,"Uzbekistan Airways","","HY","UZB","UZBEK","Uzbekistan","Y"
5282,"Ukraine International Airlines","","PS","AUI","UKRAINE INTERNATIONAL","Ukraine","Y"
5283,"Universal Airlines","","","WEC","AIRGO","United States","N"
5284,"US Helicopter Corporation","","UH","","","United States","Y"
5288,"V Australia Airlines","","VA","VAU","KANGA","Australia","N"
5289,"V Bird Airlines Netherlands","","","VBA","VEEBEE","Netherlands","N"
5290,"V-avia Airline","","","WIW","VEE-AVIA","Ukraine","N"
5291,"V-Berd-Avia","","","VBD","VEEBIRD-AVIA","Armenia","N"
5292,"Vacationair","","","VAC","VACATIONAIR","Canada","N"
5293,"Valair AG (Helicoptere)","","","RDW","ROADWATCH","Switzerland","N"
5294,"Valan International Cargo Charter","","","VLA","NALAU","South Africa","N"
5295,"Valan Limited","","","VLN","VALAN","Moldova","N"
5296,"Valfell-Verkflug","","","EHR","ROTOR","Iceland","N"
5297,"Valuair","","VF","VLU","VALUAIR","Singapore","Y"
5298,"Van Air Europe","","","VAA","EUROVAN","Czech Republic","N"
5299,"Vanguardia en Aviacion en Colima","","","VGC","VANGUARDIA COLIMA","Mexico","N"
5300,"Vanguard Airlines","","","VGD","VANGUARD AIR","United States","N"
5301,"Vasco Air","","","VFC","VASCO AIR","Vietnam","Y"
5302,"Vega","","","VAG","SEGA","Kazakhstan","N"
5303,"Vega Air Company","","","WGA","WEGA FRANKO","Ukraine","N"
5304,"Veles","","","WEL","","Russia","N"
5305,"Verataxis","","","VTX","VERATAXIS","Mexico","N"
5306,"Veritair Ltd","","","BTP","NET RAIL","United Kingdom","N"
5307,"Voyageur Airways","","VC","VAL","VOYAGEUR","Canada","N"
5308,"Vernicos Aviation","","","GRV","NIGHT RIDER","Greece","N"
5309,"Vietnam Airlines","","VN","HVN","VIET NAM AIRLINES","Vietnam","Y"
5310,"Vozdushnaya Academy","","","KWA","VOZAIR","Kazakhstan","N"
5311,"VIM Airlines","","NN","MOV","MOV AIR","Russia","Y"
5312,"VIM-Aviaservice","","","MVY","","Russia","N"
5313,"VIA Rail Canada","","2R","","","Canada","N"
5314,"Victoria Aviation","","","ENV","ENDEAVOUR","United Kingdom","N"
5315,"Viscount Air Service","","","VCT","VISCOUNT AIR","United States","N"
5317,"Vision Airlines","","","SSI","SUPER JET","Nigeria","N"
5318,"VIP Air Charter","","","FXF","FOX FLIGHT","United States","N"
5319,"VIP Avia","","","PAV","NICOL","Kazakhstan","N"
5320,"VIP Avia","","","PRX","PAREX","Latvia","N"
5321,"Visionair","","","VAT","VISIONAIR","Ireland","N"
5322,"Viasa","","VA","","","Venezuela","N"
5323,"VICA - Viacao Charter Aereos","","","VCA","VICA","Brazil","N"
5324,"Volare Air Charter Company","","","VCM","CARMEN","United States","N"
5325,"Volaris","","Y4","VOI","VOLARIS","Mexico","Y"
5326,"Volga-Dnepr Airlines","","VI","VDA","VOLGA-DNEPR","Russia","Y"
5327,"Vega Airlines","","","VEA","VEGA AIRLINES","Bulgaria","N"
5328,"Venescar Internacional","","","VEC","VECAR","Venezuela","N"
5329,"Victor Echo","","","VEE","VICTOR ECHO","Spain","N"
5330,"Virgin Express Ireland","","","VEI","GREEN ISLE","Ireland","N"
5331,"Virgin America","","VX","VRD","REDWOOD","United States","Y"
5332,"Vieques Air Link","","","VES","VIEQUES","United States","N"
5333,"Virgin Express","","TV","VEX","VIRGIN EXPRESS","Belgium","Y"
5334,"VZ Flights","","","VFT","ZETA FLIGHTS","Mexico","N"
5335,"Virgin Nigeria Airways","","VK","VGN","VIRGIN NIGERIA","Nigeria","Y"
5336,"Vologda State Air Enterprise","","","VGV","VOLOGDA AIR","Russia","N"
5337,"VH-Air Industrie","","","VHA","AIR V-H","Angola","N"
